City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
236,havoysund,40,NO,1571081412,80,71.0,24.66,274.15,1.0
237,berestechko,0,UA,1571081412,91,50.36,25.12,285.37,2.623
238,longonjo,71,AO,1571081412,64,-12.91,15.25,293.3,0.713
239,fairbanks,1,US,1571081412,73,64.84,-147.72,268.15,3.1
240,dombas,40,NO,1571081412,95,62.07,9.12,266.8,0.227
241,adrar,31,DZ,1571081412,23,27.87,-0.29,304.15,3.1
242,nanortalik,0,GL,1571081412,69,60.14,-45.24,275.9,5.657
243,imeni zhelyabova,100,RU,1571081412,95,58.95,36.6,279.0,3.658
244,chokurdakh,100,RU,1571081412,95,70.62,147.9,266.6,4.326
245,samarai,20,PG,1571081412,89,-10.62,150.67,295.5,2.379
246,tual,92,ID,1571081412,82,-5.67,132.75,299.3,2.939
247,altay,0,CN,1571081412,38,47.83,88.13,277.1,2.267
248,indian head,100,CA,1571081412,74,50.53,-103.67,279.26,1.897
249,nicoya,75,CR,1571081412,83,10.15,-85.45,299.15,2.6
250,vardo,1,US,1571081412,24,39.62,-77.74,297.04,5.7
251,moss vale,75,AU,1571081412,87,-34.55,150.37,284.82,1.5
252,raymondville,1,US,1571081412,27,37.34,-91.83,296.48,3.1
253,bambous virieux,75,MU,1571081412,83,-20.34,57.76,295.93,1.5
254,buraydah,40,SA,1571081412,28,26.33,43.97,303.15,4.1
255,dudinka,100,RU,1571081412,98,69.41,86.18,274.4,2.577
256,playas,14,EC,1571081412,70,-2.64,-80.39,296.7,6.362
257,biak,68,ID,1571081412,80,-0.91,122.88,300.0,3.96
258,cururupu,73,BR,1571081412,48,-1.82,-44.87,305.6,3.141
259,yunhe,94,CN,1571081412,98,28.12,119.57,286.7,1.193
260,kalmunai,19,LK,1571081412,75,7.42,81.82,302.0,3.96
261,mount isa,0,AU,1571081412,48,-20.73,139.49,292.15,4.978
262,khani,0,GE,1571081412,100,41.96,42.96,285.15,2.1
263,tombouctou,94,ML,1571081412,16,16.77,-3.01,312.5,3.386
264,mandal,0,MN,1571081412,33,48.82,106.5,271.4,1.968
265,kotaparh,100,IN,1571081412,92,19.15,82.35,294.5,1.967
266,hays,1,US,1571081412,36,38.88,-99.33,299.15,9.3
267,paamiut,0,GL,1571081412,53,61.99,-49.67,274.9,3.741
268,boyuibe,90,BO,1571081412,88,-20.43,-63.28,293.15,2.6
269,grindavik,90,IS,1571081412,81,63.84,-22.43,281.15,13.4
270,nouakchott,100,MR,1571081412,83,18.08,-15.98,300.15,3.6
271,atasu,100,KZ,1571081412,79,48.68,71.64,282.8,11.112
272,tiksi,97,RU,1571081412,89,71.64,128.87,264.1,1.929
273,muisne,40,EC,1571081412,74,0.61,-80.02,302.15,5.1
274,ornskoldsvik,0,SE,1571081412,100,63.29,18.72,273.15,1.0
275,inverness,20,GB,1571081412,100,57.48,-4.23,284.15,1.711
276,wagrowiec,54,PL,1571081412,93,52.81,17.2,290.93,1.5
277,urgut,0,UZ,1571081412,76,39.41,67.25,282.15,1.0
278,ponta delgada,20,PT,1571081412,63,37.73,-25.67,294.82,3.6
279,paita,22,PE,1571081412,100,-5.09,-81.11,290.15,7.7
280,maragogi,0,BR,1571081412,76,-9.01,-35.22,298.9,6.232
281,vigrestad,75,NO,1571081412,93,58.57,5.7,284.26,2.1
282,abu dhabi,0,AE,1571081412,70,24.47,54.37,303.15,2.6
283,hammerfest,75,NO,1571081412,79,70.66,23.68,275.15,1.0
284,tartagal,90,AR,1571081412,57,-22.52,-63.8,299.15,4.1
285,bayir,0,TR,1571081412,88,37.27,28.22,292.15,2.1
286,blythe,1,US,1571081412,42,33.61,-114.59,302.04,4.6
287,karpathos,3,GR,1571081412,83,35.51,27.21,294.15,6.2
288,regen,16,DE,1571081412,87,48.97,13.13,288.71,0.836
289,el bagre,100,CO,1571081412,66,7.6,-74.8,301.3,1.099
290,atyrau,44,KZ,1571081412,69,47.1,51.92,289.1,2.008
291,alice springs,61,AU,1571081412,21,-23.7,133.88,295.15,3.6
292,mankapur,0,IN,1571081412,64,28.32,79.86,295.2,2.026
293,lujan,0,AR,1571081412,41,-46.57,-67.67,284.1,6.025
294,praia,0,BR,1571081412,19,-20.25,-43.81,306.15,7.7
295,pouebo,0,NC,1571081412,83,-20.4,164.57,288.4,1.701
296,maceio,40,BR,1571081412,69,-9.67,-35.74,300.15,6.7
297,charters towers,89,AU,1571081412,87,-20.07,146.27,290.3,2.405
298,jinchang,100,CN,1571081412,70,38.52,102.19,276.1,1.92
299,batemans bay,10,AU,1571081412,93,-35.71,150.18,283.15,0.45
300,gimli,79,CA,1571081412,78,50.63,-96.99,278.71,2.24
301,saint-augustin,90,CA,1571081412,87,45.63,-73.98,286.15,1.5
302,mindszent,89,HU,1571081412,93,46.52,20.19,286.48,2.845
303,hit,33,IQ,1571081412,8,33.64,42.83,299.7,3.935
304,horasan,0,TR,1571081412,17,40.04,42.16,284.0,2.469
305,gidole,94,ET,1571081412,73,5.65,37.37,293.9,1.351
306,flinders,75,AU,1571081412,87,-34.58,150.85,285.93,1.5
307,fortuna,20,US,1571081412,51,40.6,-124.16,290.93,1.065
308,kimbe,99,PG,1571081412,93,-5.56,150.15,295.7,1.28
309,malindi,20,KE,1571081412,88,-3.22,40.12,299.15,4.1
310,mehamn,20,NO,1571081412,92,71.03,27.85,274.15,4.1
311,nesna,40,NO,1571081412,69,66.2,13.02,276.15,3.1
312,sao bernardo,46,BR,1571081412,26,-3.36,-42.42,310.0,0.24
313,semnan,71,IR,1571081412,18,35.58,53.39,290.15,1.45
314,kamenka,64,MD,1571081412,54,48.03,28.7,290.1,1.719
315,marzuq,32,YE,1571081412,45,14.4,46.47,297.3,1.75
316,ellsworth,1,US,1571081412,41,38.73,-98.23,299.15,10.8
317,storm lake,1,US,1571081412,41,42.64,-95.21,288.15,5.1
318,suntar,98,RU,1571081412,86,62.16,117.65,271.5,3.4
319,zyryanka,100,RU,1571081412,93,65.73,150.89,265.7,11.767
320,devonport,0,AU,1571081412,99,-41.18,146.36,280.93,0.89
321,kysyl-syr,99,RU,1571081412,95,63.9,122.77,268.6,2.8
322,ahipara,100,NZ,1571081412,100,-35.17,173.16,288.15,2.462
323,talnakh,100,RU,1571081412,98,69.49,88.39,273.1,3.72
324,airai,7,TL,1571081412,28,-8.93,125.41,289.5,1.97
325,vikhorevka,89,RU,1571081412,73,56.12,101.17,273.15,2.0
326,lamu,86,CN,1571081412,76,35.77,102.37,276.5,2.639
327,tancheng,24,CN,1571081412,55,33.44,116.55,283.7,4.054
328,nabire,99,ID,1571081412,98,-3.36,135.5,294.6,1.177
329,makakilo city,40,US,1571081412,58,21.35,-158.09,302.15,5.7
330,matara,20,BI,1571081412,94,-3.48,29.48,295.15,1.779
331,lavrentiya,100,RU,1571081412,81,65.58,-170.99,276.0,7.261
332,maksatikha,100,RU,1571081412,98,57.8,35.88,280.7,2.472
333,portland,40,US,1571081412,67,43.66,-70.25,291.48,2.6
334,sao joao da barra,0,BR,1571081412,58,-21.64,-41.05,301.15,11.3
